,Feature,Importance
24,IDADE_FAIXA_23-36,0.0
23,IDADE_FAIXA_13-22,0.0
213,TEMPO TRAUMA/PORTA_306-307,0.0
214,TEMPO TRAUMA/PORTA_308-309,0.0
1397,prontuario_FALENCIA MULTIPLA DE ORGAOS / PALIOU,0.0
1686,prontuario_UMA SUSPENSÃO POR TER EVACUADO NA SALA BOA EVOLUÇÃO AMBULATORIAL,0.0
58,eletiva,0.0
198,TEMPO TRAUMA/PORTA_276-277,0.0
1431,prontuario_FEZ ITU BOA EVOLUÇÃO POS OPERATORIA,0.0
1430,prontuario_FEZ ITU + SINDROME DEMENCIAL EVOLUINDO COM ARRITIMIA E PALIAÇÃO ,0.0
193,TEMPO TRAUMA/PORTA_266-267,0.0
57,CIRURGIA_REVISAO PTQ,0.0
194,TEMPO TRAUMA/PORTA_268-269,0.0
195,TEMPO TRAUMA/PORTA_270-271,0.0
1422,"prontuario_FEZ INSTABILIDADE AGUDA NA UTI, IAM? TEP? TEVE DUAS SUSPENSÕES UMA POR EVACUAR NA SALA OUTRA POR HAS",0.0
1421,prontuario_FEZ HDA NA INTERNAÇÃO ESOFAGITE EROSIVA NA EDA ,0.0
1420,prontuario_FEZ FARMACODERMIA 01 SUSP 06/05,0.0
1673,"prontuario_UMA SUSPENSÃO FALTA DE IMPLANTE, SEGUNDA SUSPENSÃO AVANÇO DE HORÁRIO, ALTA DIA 08/02 REINTERNANDO DIA 27/04",0.0
1418,prontuario_FEZ DSPNEIA SÚBITA EVOLUINDO A ÓBITO - TEP,0.0
196,TEMPO TRAUMA/PORTA_272-273,0.0
197,TEMPO TRAUMA/PORTA_274-275,0.0
56,CIRURGIA_RETIRADA PTQ,0.0
204,TEMPO TRAUMA/PORTA_288-289,0.0
1413,prontuario_FEZ DELIRIUM ANEMIA E DESCOMPENSAÇÃO CARDIACA PULMONAR E RENAL,0.0
1679,"prontuario_UMA SUSPENSÃO PO TARDIO DHS SEM COMNSOLIDAÇÃO, INFECÇÃO QUE NECESSITOU REABORDAGEM RETORNO AMBULATORIAL OK ",0.0
199,TEMPO TRAUMA/PORTA_278-279,0.0
200,TEMPO TRAUMA/PORTA_280-281,0.0
1408,prontuario_FEZ BCP SOLICITADO TC TORAX,0.0
1681,"prontuario_UMA SUSPENSÃO POR EVACUAÇÃO EM SALA, FEZ ITU FAZENDO USO DE TAZOCIN",0.0
44,CIRURGIA_PTD D,0.0
1407,"prontuario_FEZ BCP NECESSITANDO USO VANCO+MERONEM EVOLUIU COM ESCARA SACRAL QUE NECESSITOU DEBRIDAMENTO, IRA SEPSE ",0.0
1406,prontuario_FEZ AVCI POS OPERATORIO ACABOU PALIANDO,0.0
201,TEMPO TRAUMA/PORTA_282-283,0.0
202,TEMPO TRAUMA/PORTA_284-285,0.0
203,TEMPO TRAUMA/PORTA_286-287,0.0
43,CIRURGIA_OSTOSINTESE FEMUR,0.0
1640,prontuario_UMA SUSP 27/03 BOA EVOLUÇÃO AMBULATORIAL,0.0
1634,prontuario_TRANSFRERIDA PARA HOSPITAL MARIO COVAS,0.0
1469,"prontuario_ICC GRAVE DUAS SUSPENSÓES, HIPOCALEMIA DE 2,1 E EVACUAÇÃO EM SALA FEZ BCP. POREM EVOLUIU COM DESSATURAÇÃO SUBITA , TEP? ",0.0
147,TEMPO TRAUMA/PORTA_174-175,0.0
151,TEMPO TRAUMA/PORTA_182-183,0.0
150,TEMPO TRAUMA/PORTA_180-181,0.0
112,TEMPO TRAUMA/PORTA_104-105,0.0
149,TEMPO TRAUMA/PORTA_178-179,0.0
148,TEMPO TRAUMA/PORTA_176-177,0.0
1593,prontuario_TC TÓRAX PNEUMOTÓRAX D FX COSTELA PRECISOU DRENAR ,0.0
1539,prontuario_POSTERIORMENTE EM ABRIL REINTERNOU COM FX PERIPROTETICA NECESSITANDO PTQ COM BOA EVOLUÇÃO DIAGNOSTICO FOI NECROSE ASSÉPTICA CABEÇA DE FEMUR IDIOPATICA ,0.0
153,TEMPO TRAUMA/PORTA_186-187,0.0
113,TEMPO TRAUMA/PORTA_106-107,0.0
146,TEMPO TRAUMA/PORTA_172-173,0.0
1591,prontuario_SUSPENSÃO POR SUSPEITA IAM DEVIDO NOVO BLOQUEIO ,0.0
1541,"prontuario_PRECISOU TRANSFUNDIR NO PÓS-OPERATÓRIO, REINTERNOU DEPOIS DE 20 DIAS NA CM COM ITU,E TVP, NECESSITOU FILTRO DE VEIA CAVA, REINTERVENÇÃO PARA DRENAR HEMATOMA, NÃO RETORNOU AMBULATÓRIO. NETS ULTIMA INTERNAÇÃO ALTA DIA 19/10",0.0
114,TEMPO TRAUMA/PORTA_108-109,0.0
1542,prontuario_PROCURA ESPONTANEA PA ,0.0
152,TEMPO TRAUMA/PORTA_184-185,0.0
111,TEMPO TRAUMA/PORTA_102-103,0.0
144,TEMPO TRAUMA/PORTA_168-169,0.0
1524,"prontuario_PACIENTE COM TUMOR GASTRICO HÁ 03 ANOS, OPÇÃO DO PACIENTE NÃO TRATAR TINHA JÁ METASTASE ABDOMINAL, NÃO RETORNOU AMBULATORIO",0.0
1519,"prontuario_PAC CHEGOU CREATININA 8,6 OPEROU FEZ TEP CONFIRMADA E FOI ANTCOAGULADA ",0.0
157,TEMPO TRAUMA/PORTA_194-195,0.0
156,TEMPO TRAUMA/PORTA_192-193,0.0
109,TEMPO TRAUMA/PORTA_98-99,0.0
1522,prontuario_PAC EVOLUIU COM FX PERIPROTETICA TEVE QUE REVISAR 11/01 ESTAVA BEM EVOLUIU PCR SUBITA INESPERADA NA ENFERMARIA ,0.0
1523,prontuario_PAC INSTITUCIONALIZADA HÁ MAIS DE 10 ANOS ,0.0
1525,prontuario_PACIENTE MULTIPLAS COMORBIDADES COVID RECENTE QUADRO ANEMIA E ACIDOSE METABPPOLICA ,0.0
1530,prontuario_PALIOU NA ENFERMARIA FEZ SUBOCLUSÃO,0.0
1526,"prontuario_PACIENTE OPEROU DUAS VEZES EM 2016, EVOLUIU COM SOLTURA DE PROTESE, INTERNOU PARA NOVA PROTESE, NO INTRA-OPERATORIO VISUALIZADO GRANDE QUANTIDADE DE PÚS, OPTADOPOR RETIRADA DA PRÓTESE, RETORNO AMBULATPRIO OK",0.0
110,TEMPO TRAUMA/PORTA_100-101,0.0
1598,prontuario_TESTEMUNHA JEOVÁ/FX UMERO CONCOMITANTE 01 SUSP 26/06 AVANÇO HORÁRIO/01 SUSP OMBRO DIA 14/07 FALTA UTI,0.0
155,TEMPO TRAUMA/PORTA_190-191,0.0
1597,prontuario_TEP CONFIRMADO,0.0
154,TEMPO TRAUMA/PORTA_188-189,0.0
145,TEMPO TRAUMA/PORTA_170-171,0.0
115,TEMPO TRAUMA/PORTA_110-111,0.0
1517,"prontuario_PAC CHEGOU COM FLUTTER ATRIAL SENDO ENCAMINHADO SEMI, SUSPEITA DE TEP HUM DIA ANTES ÓBITO",0.0
131,TEMPO TRAUMA/PORTA_142-143,0.0
134,TEMPO TRAUMA/PORTA_148-149,0.0
124,TEMPO TRAUMA/PORTA_128-129,0.0
1573,prontuario_SEPSE/BCP,0.0
1571,prontuario_SEPSE + DESCOMPENSAÇÃO DA CIRROSE HEPÁTICA,0.0
133,TEMPO TRAUMA/PORTA_146-147,0.0
132,TEMPO TRAUMA/PORTA_144-145,0.0
130,TEMPO TRAUMA/PORTA_140-141,0.0
135,TEMPO TRAUMA/PORTA_150-151,0.0
125,TEMPO TRAUMA/PORTA_130-131,0.0
126,TEMPO TRAUMA/PORTA_132-133,0.0
1563,prontuario_RETORNO AMBULTÓRIO OK ,0.0
127,TEMPO TRAUMA/PORTA_134-135,0.0
1567,prontuario_RETORNOU APÓS 04 DIAS COM BCP EVOLUINDO COM INFECÇÃO E SEPSE FOI A OBITO DIA 29/09/2018,0.0
128,TEMPO TRAUMA/PORTA_136-137,0.0
123,TEMPO TRAUMA/PORTA_126-127,0.0
136,TEMPO TRAUMA/PORTA_152-153,0.0
143,TEMPO TRAUMA/PORTA_166-167,0.0
1585,prontuario_SUSPENDEU POR AVANÇO DE HORARIO DEPOIS SUSPENDEU POR ITU TRATOU IA OPERAR DIA 09/08 EVACUOU NA SALA SONDA VESICAL SAIU COM PUS OPEROU DIA 18/08,0.0
142,TEMPO TRAUMA/PORTA_164-165,0.0
116,TEMPO TRAUMA/PORTA_112-113,0.0
117,TEMPO TRAUMA/PORTA_114-115,0.0
141,TEMPO TRAUMA/PORTA_162-163,0.0
118,TEMPO TRAUMA/PORTA_116-117,0.0
140,TEMPO TRAUMA/PORTA_160-161,0.0
119,TEMPO TRAUMA/PORTA_118-119,0.0
137,TEMPO TRAUMA/PORTA_154-155,0.0
139,TEMPO TRAUMA/PORTA_158-159,0.0
120,TEMPO TRAUMA/PORTA_120-121,0.0
138,TEMPO TRAUMA/PORTA_156-157,0.0
121,TEMPO TRAUMA/PORTA_122-123,0.0
122,TEMPO TRAUMA/PORTA_124-125,0.0
1577,prontuario_SUSPEITA COVID,0.0
158,TEMPO TRAUMA/PORTA_196-197,0.0
1602,prontuario_TEVE ALTA DA SEMI E RETORNOU NO DIA SEGUINTE COM DESATURAÇÃO E BRADICARDIA ,0.0
94,TEMPO TRAUMA/PORTA_68-69,0.0
101,TEMPO TRAUMA/PORTA_82-83,0.0
1481,prontuario_MORTE SUBITA NA SEMI PROVÁVEL TEP,0.0
100,TEMPO TRAUMA/PORTA_80-81,0.0
175,TEMPO TRAUMA/PORTA_230-231,0.0
1483,prontuario_NA CHEGADA FEZ HIPOTENSÃO COM DESSATURAÇÃO E SUSPEITA TEP,0.0
1484,prontuario_NECESSITOU AVALIAÇÃO NEUROCIR DEVIDO TCE CONCOMITANTE TT/O CONSERVADOR,0.0
1485,prontuario_NECESSITOU CORREÇÃO K CM NÃO LIBEROU PARA OPERAR,0.0
174,TEMPO TRAUMA/PORTA_228-229,0.0
177,TEMPO TRAUMA/PORTA_234-235,0.0
102,TEMPO TRAUMA/PORTA_84-85,0.0
173,TEMPO TRAUMA/PORTA_226-227,0.0
1489,prontuario_NEFROLOGIA CONTRAINDICOU CIRURGIA NO PRAZO APÓS ESTABILIZAR PARTE RENAL OPEROU,0.0
172,TEMPO TRAUMA/PORTA_224-225,0.0
1624,"prontuario_TEVE RETORNO NO AMBULATORIO OK, POSTERIORMENTE INTERNOU NA CLINICA MEDICA COM SEPSE URINARIA E PULMONAR EVOLUINDO A OBITO",0.0
1492,prontuario_NEURO AVALIOU TCE BOA EVOLIÇÃO,0.0
176,TEMPO TRAUMA/PORTA_232-233,0.0
99,TEMPO TRAUMA/PORTA_78-79,0.0
103,TEMPO TRAUMA/PORTA_86-87,0.0
129,TEMPO TRAUMA/PORTA_138-139,0.0
95,TEMPO TRAUMA/PORTA_70-71,0.0
1470,"prontuario_INFECTOU, RETIROU PROTESE 01/06 E RECOLOCOU DIA 24 EVOLUINDO A OBITO",0.0
96,TEMPO TRAUMA/PORTA_72-73,0.0
180,TEMPO TRAUMA/PORTA_240-241,0.0
1635,prontuario_TRATOU BCP ANTES CIRURGIA ,0.0
1472,prontuario_INFECÇÃO FO ESTAVA PROGRAMANDO RETIRAR PRÓTESE EVOLUI SEPSE FOCOS CUTANEO PULMONAR E URINARIO,0.0
97,TEMPO TRAUMA/PORTA_74-75,0.0
98,TEMPO TRAUMA/PORTA_76-77,0.0
1631,"prontuario_TINHA LESÃO DE PERNA COM ÁREA CRUENTA EXPOSTA TAMBÉM, TALVEZ NÃO CAIBA NO PROTOCOLO BOA EVOLUÇÃO PÓS-OPERATÓRIA ",0.0
179,TEMPO TRAUMA/PORTA_238-239,0.0
1630,"prontuario_TINHA FX ÚMERO, FAZIA USO DE CLOPIDOGREL DEVIDO ATP PREGRESSA, ÚMERO FOI CONSERVADOR",0.0
1475,prontuario_INSTITUCIONALIZADO HÁ 01 ANO ACAMADO ALZHEIMER AVANÇADO,0.0
178,TEMPO TRAUMA/PORTA_236-237,0.0
1477,prontuario_IRA/SEPSE/OBITO,0.0
1623,prontuario_TEVE QUE REPROGRAMAR TRES VEZES DEVIDO IRA NÃO RETORNOU AMBULATÓRIO,0.0
171,TEMPO TRAUMA/PORTA_222-223,0.0
1604,"prontuario_TEVE ALTA E RETORNOU EM 02 DIAS COM PROTESE LUXADA , FOI REOPERADO 25/09/2017, TEVE ALTA 29/09, BOA EVOLUÇAO NO AMBULATÓRIO",0.0
107,TEMPO TRAUMA/PORTA_94-95,0.0
1507,prontuario_OBSTIPAÇÃO POS OPERATORIO,0.0
164,TEMPO TRAUMA/PORTA_208-209,0.0
1609,prontuario_TEVE CIR SUSPENSA DEVIDO COMORBIDADES BOA EVOLUÇÃO AMBULATORIAL,0.0
163,TEMPO TRAUMA/PORTA_206-207,0.0
1510,prontuario_OPEROU E REBAIXOU PÓS-OPERATÓRIO ACABOU PALIANDO,0.0
106,TEMPO TRAUMA/PORTA_92-93,0.0
162,TEMPO TRAUMA/PORTA_204-205,0.0
1611,prontuario_TEVE CIRURGIA SUSPENSA DUAS VEZES,0.0
1512,prontuario_OPEROU EVOLUIU COM INFECÇÃO FO NECESSITOU RETIRAR A PRÓTESE EVOLUINDO COM MÚLTIPLAS INFECÇÕES E ÓBITO,0.0
161,TEMPO TRAUMA/PORTA_202-203,0.0
108,TEMPO TRAUMA/PORTA_96-97,0.0
160,TEMPO TRAUMA/PORTA_200-201,0.0
159,TEMPO TRAUMA/PORTA_198-199,0.0
1516,prontuario_OPTADO POR PALIAÇÃO COM FAMILIARES,0.0
1505,prontuario_OBITO SEPSE IRA HDA,0.0
1504,prontuario_NÃO RETRONOU AINDA AMBULATORIO ,0.0
170,TEMPO TRAUMA/PORTA_220-221,0.0
167,TEMPO TRAUMA/PORTA_214-215,0.0
169,TEMPO TRAUMA/PORTA_218-219,0.0
1497,prontuario_NÃO FEZ PROFILAXIA ÓBITO POTENCIALMENTE EVITÁVEL,0.0
168,TEMPO TRAUMA/PORTA_216-217,0.0
1621,"prontuario_TEVE QUE FAZER GASTROSTOMIA NO POS OPERATORIO, DEMOROU PARA OPERAR DEVIDO REBAIXAMENTO NIVEL CONSCIENCIA, AVALIADA PELA NEURO",0.0
104,TEMPO TRAUMA/PORTA_88-89,0.0
1618,prontuario_TEVE HEMATURIA NA SONDAGEM VESICAL,0.0
1616,"prontuario_TEVE DUAS SUSPENSÕES, UMA POR HORÁRIO AVANÇADO A SEGUNDA FALTA DE TERMO, EVOLUIU COM PALIAÇÃO",0.0
1503,prontuario_NÃO RETORNOU AO AMBULATÓRIO,0.0
1614,"prontuario_TEVE CIRURGIA SUSPENSA, NÃO OPEROUE EVOLUIU A OBITO ",0.0
105,TEMPO TRAUMA/PORTA_90-91,0.0
1612,"prontuario_TEVE CIRURGIA SUSPENSA DUAS VEZES DEVIDO AVANÇO HORÁRIO, FEZ IRA DIALITICA",0.0
1500,prontuario_NÃO RETORNOU AMBULATÓRIO TENTADO CONTATO NO 989500511 SEM SUCESSO,0.0
166,TEMPO TRAUMA/PORTA_212-213,0.0
165,TEMPO TRAUMA/PORTA_210-211,0.0
215,TEMPO TRAUMA/PORTA_310-311,0.0
788,COMORBIDADES_HAS/DRC,0.0
216,TEMPO TRAUMA/PORTA_312-313,0.0
620,COMORBIDADES_HAS/ALZHEIMER/ARRITMIA/DLP,0.0
607,COMORBIDADES_HAS+ ARRTMIA,0.0
605,COMORBIDADES_HAS LONGA DATA,0.0
604,COMORBIDADES_HAS EPLEPSIA AVCH COM CRANIOTOMIA PREGRESSO,0.0
598,COMORBIDADES_HAS CARDIOPATIA ICC,0.0
594,COMORBIDADES_HAS / DM,0.0
593,COMORBIDADES_HAS / DAC,0.0
592,COMORBIDADES_HAS / / ALCOOLISMO/CONVULSÃO,0.0
589,COMORBIDADES_HAS + DM ,0.0
586,COMORBIDADES_GLAUCOMA/HIPERPLASIA PROSTATICA,0.0
582,COMORBIDADES_FIBROMIALGIA,0.0
581,COMORBIDADES_FA/ICC/ARRITMIA/HAS,0.0
578,COMORBIDADES_EX TABAGISTA E ETILISTA,0.0
568,COMORBIDADES_ESQUIZOFRENIA INSTITUCIONALIZADA,0.0
562,COMORBIDADES_EPILEPSIA/INSTITUCIONALIZADA/ALZHEIMER,0.0
555,COMORBIDADES_DPOC/CA PROSTATA/SEQUELA AVC,0.0
547,COMORBIDADES_DM/PO AMP MID,0.0
546,COMORBIDADES_DM/PARKINSON,0.0
992,"MÊS_M,AIO",0.0
621,COMORBIDADES_HAS/ALZHEIMER/ARRTIMA ,0.0
543,COMORBIDADES_DM/ICO/DEPRESSAO/HAS,0.0
630,COMORBIDADES_HAS/ALZHEIMER/ICC,0.0
950,COMORBIDADES_PARKINSON/HAS/HIPÓTIREOIDISMO,0.0
951,COMORBIDADES_PARKINSON/INSTITUCIONALIZADO,0.0
954,COMORBIDADES_SEM COMORBIDADES,0.0
662,COMORBIDADES_HAS/AVC/ICC/ARRTMIA,0.0
661,COMORBIDADES_HAS/AVC/HPB/GOTA,0.0
959,COMORBIDADES_SEQUELA PARALISIA INFANTIL,0.0
658,COMORBIDADES_HAS/AVC 10 MESES,0.0
965,COMORBIDADES_TABAGISMO/ETILISMO,0.0
968,COMORBIDADES_TABAGISTA,0.0
644,COMORBIDADES_HAS/ARRTIMIA,0.0
973,COMORBIDADES_TU PROSTATA(RADIO+QUIMIO 2019 HAS DM GLAUCOMA AMMAUROSE,0.0
974,COMORBIDADES_TUMOR ÓRBITA,0.0
641,COMORBIDADES_HAS/ARRITIMIA/DEMENCIA,0.0
980,COMORBIDADES_has/dpoc/hipotireoidismo,0.0
634,COMORBIDADES_HAS/ALZHEIMER/IVC,0.0
631,COMORBIDADES_HAS/ALZHEIMER/ICC/MARCAPASSO,0.0
984,MÊS_AGOSTO ,0.0
545,COMORBIDADES_DM/ICO/HAS/IRC DIALITICA PERITONEAL,0.0
542,COMORBIDADES_DM/IAM,0.0
1374,prontuario_EVOLUIU COM LUXAÇÃO DA PROTESE NECESSITANDO PROTESE DE REVISAO EM AGOSTO ,0.0
1078,INFECÇÃO FO_sim,0.0
1084,"prontuario_01 SUSP  CREAT 3,3  01 SUSP DIARREIA POS RAQUI  01 SUSP AVANÇO HORARIO",0.0
1085,prontuario_01 SUSP 01/06 IRA CLINICO SO IIBEROU DIA 03,0.0
443,COMORBIDADES_AVC HÁ 03 ANOS,0.0
1091,prontuario_01 SUSP 07/02 POR ITU,0.0
434,COMORBIDADES_ARRTMIA/ICC/NEO PROSTATA/NEO LINGUA,0.0
432,COMORBIDADES_ARRTMIA,0.0
1094,prontuario_01 SUSP 11/08 CAIXA MOLHADA,0.0
429,COMORBIDADES_AR/DM/HAS,0.0
1097,"prontuario_01 SUSP 12/04 POR AVANÇO DE HORÁRIO/ retornou dia 03/05 pois pisou sem orientação médica e refraturou membro, no dia 08/05 nova falha centro cirurgico suspensao avanço horario, retirou a protese em 15/05/2019, teve alta dia 17/05, internou novamente 07/06/2019 para limpeza cirurgica",0.0
1101,prontuario_01 SUSP 13/07 FALTA FAMILIAR  01 SUSP 15/07 FALTA SEMI,0.0
423,COMORBIDADES_ALZHEIMER/INSTITUCIONALIZADA,0.0
416,COMORBIDADES_ALZHEIMER/HAS/COLOSTOMIA,0.0
1110,prontuario_01 SUSP 16/12 EVACUOU SALA ,0.0
413,COMORBIDADES_ALZHEIMER/DPOC,0.0
409,COMORBIDADES_ALZHEIMER/DLP/HIPOTIROIDISMO,0.0
1114,prontuario_01 SUSP 19/07 POR DELIRIUM + REBAIXAMENTO 01 SUSP 21/07 AVANÇA HORÁRIO ,0.0
406,COMORBIDADES_ALZHEIMER/DEMENCIA AVANÇADA,0.0
1083,prontuario_01 SUSP  30/06 ITU RETORNO AMBULATORIAL OK,0.0
453,COMORBIDADES_AVCI/ARRTMIA/PARKINSON,0.0
533,COMORBIDADES_DM/HAS/IRC/PO TARDIO AMP MIE,0.0
461,COMORBIDADES_CONFUSÃO MENTAL,0.0
525,COMORBIDADES_DM/HAS/DPOC,0.0
524,COMORBIDADES_DM/HAS/DLP/HIPOTIREOIDISMO,0.0
510,COMORBIDADES_DM/DISTURBIO BIPOLAR,0.0
506,COMORBIDADES_DM/ALZHEIMER,0.0
504,COMORBIDADES_DM+DEMENCIA,0.0
503,COMORBIDADES_DM HAS DLP,0.0
500,COMORBIDADES_DLP/TABAGISMO,0.0
496,COMORBIDADES_DISLIPIDEMIA,0.0
492,COMORBIDADES_DEPRESSÃO + USO DE ALENDROATO,0.0
490,COMORBIDADES_DEPRESSAÕ,0.0
487,COMORBIDADES_DEMENCIA/TABAGISMO,0.0
486,COMORBIDADES_DEMENCIA/SEQUELA AVC,0.0
485,COMORBIDADES_DEMENCIA/PANCITOPENIA/,0.0
480,COMORBIDADES_DEMENCIA/HAS/DM/DRC/HIPOTIREOIDISMO,0.0
474,COMORBIDADES_DEMENCIA/ARRTMIA,0.0
470,COMORBIDADES_DEMENCIA LEVE,0.0
469,COMORBIDADES_DEMENCIA DM HPB,0.0
949,COMORBIDADES_PARKINSON/HAS/ESQUIZOFRENIA,0.0
667,COMORBIDADES_HAS/CA PRÓSTATA,0.0
947,COMORBIDADES_PARKINSON/DPOC/ALZHEIMER,0.0
825,COMORBIDADES_HAS/ICC/IRC,0.0
827,COMORBIDADES_HAS/ICC/ODESIDADE/DM,0.0
760,COMORBIDADES_HAS/DM/ICC/HIPOTREIDISMO,0.0
759,COMORBIDADES_HAS/DM/ICC/FA/HIPOTREOIDISMO,0.0
833,COMORBIDADES_HAS/IRC NÃO DIALITICA,0.0
834,COMORBIDADES_HAS/IRC/ANEMIA/RECIDIVA MENINGEOMA CEREBRAL,0.0
836,COMORBIDADES_HAS/Ico/AVC,0.0
837,COMORBIDADES_HAS/LABIRINTITE/DEPRESSAO,0.0
754,COMORBIDADES_HAS/DM/IAM PREGRESSO,0.0
750,COMORBIDADES_HAS/DM/HIPOTIROIDISMO,0.0
840,COMORBIDADES_HAS/MARCAPASSO,0.0
841,COMORBIDADES_HAS/MENIGIOMA + DVP/DEPRESSÃO,0.0
749,COMORBIDADES_HAS/DM/HIPOTIREOIDISMP,0.0
843,COMORBIDADES_HAS/NEO BEXIGA/ DM/ ALZHEIMER,0.0
846,COMORBIDADES_HAS/NEO TIREOIDE,0.0
746,COMORBIDADES_HAS/DM/ESQUIZOFRENIA,0.0
850,COMORBIDADES_HAS/PARALISA INFANTL/AVCH,0.0
852,COMORBIDADES_HAS/PARKINSON,0.0
761,COMORBIDADES_HAS/DM/ICC/TVP,0.0
824,COMORBIDADES_HAS/ICC/HPB,0.0
672,COMORBIDADES_HAS/CARDIOPATIA/MARCAPASSO,0.0
762,COMORBIDADES_HAS/DM/ICO/NEO MAMA,0.0
793,COMORBIDADES_HAS/ESQUIZOFRENIA,0.0
780,COMORBIDADES_HAS/DM/TABAGISMO PREGRESSO,0.0
797,COMORBIDADES_HAS/GLAUCOMA,0.0
778,COMORBIDADES_HAS/DM/SURDEZ,0.0
799,COMORBIDADES_HAS/HIPOACUSIA,0.0
775,COMORBIDADES_HAS/DM/SEQUELA 03 AVCI,0.0
803,COMORBIDADES_HAS/HIPOTIREOIDISMO/DEMENCIA,0.0
772,COMORBIDADES_HAS/DM/OBESIDADE/IAM PREGRESSO 03 EPISÓDIOS/ DUSLIPIDEMIA,0.0
807,COMORBIDADES_HAS/HPB/PARKINSON,0.0
770,COMORBIDADES_HAS/DM/OBESIDADE,0.0
810,COMORBIDADES_HAS/IAM/AVC,0.0
768,COMORBIDADES_HAS/DM/LES/DIVERTICULITE,0.0
816,COMORBIDADES_HAS/IAM/REVASC/OBESIDADE,0.0
767,COMORBIDADES_HAS/DM/LABIRINTITE,0.0
766,COMORBIDADES_HAS/DM/IRC/ARRTMIA,0.0
820,COMORBIDADES_HAS/ICC/ARRITMIA/AR/DM,0.0
822,COMORBIDADES_HAS/ICC/DEMENCIA,0.0
853,COMORBIDADES_HAS/PARKINSON/DEMENCIA,0.0
737,COMORBIDADES_HAS/DM/DLP/DPOC/HPB/ITU REPETIÇÃO,0.0
858,COMORBIDADES_HAS/PROSTATISMO,0.0
862,COMORBIDADES_HAS/SEQUELA AVCH/ CRISE CONVULSIVA,0.0
699,COMORBIDADES_HAS/DLP/NEO MAMA 2019,0.0
907,COMORBIDADES_INSTITUCIONALIZADA,0.0
689,COMORBIDADES_HAS/DISLIPIDEMIA/ETILISMO,0.0
914,COMORBIDADES_IRC ALZHEIMER,0.0
916,COMORBIDADES_IRC DIALITICA/HAS/DM/DAC,0.0
917,COMORBIDADES_IRC DIALITICA/PORTADOR MARCAPASSO/AVCI PREGRESSO/DM,0.0
918,COMORBIDADES_IRC/ HAS/ALZHEIMER,0.0
920,COMORBIDADES_IRC/DEMENCIA,0.0
686,COMORBIDADES_HAS/DEPRESSÃO/ODESIDADE,0.0
678,COMORBIDADES_HAS/DAC/,0.0
931,COMORBIDADES_NEO PROSTATA/DEMENCIA,0.0
933,COMORBIDADES_NEO PULMÃO AVANÇADO,0.0
934,COMORBIDADES_NÃO,0.0
936,COMORBIDADES_OBESIDADE / HAS,0.0
937,COMORBIDADES_OLIGOFRENICO,0.0
676,COMORBIDADES_HAS/CONVULSÃO,0.0
943,COMORBIDADES_PARKINSON/DEMENCIA,0.0
904,COMORBIDADES_ICO/HAS/,0.0
903,COMORBIDADES_ICC/IRC/COVID RECENTE ULSERA SACRAL,0.0
901,COMORBIDADES_ICC/HPB,0.0
716,COMORBIDADES_HAS/DM/AVC/CONVULSÃO,0.0
727,COMORBIDADES_HAS/DM/DEMENCIA SENIL,0.0
869,COMORBIDADES_HAS/TU PROSTATA,0.0
726,COMORBIDADES_HAS/DM/DEMENCIA LEVE,0.0
723,COMORBIDADES_HAS/DM/CORONARIOPATIA,0.0
875,COMORBIDADES_HIPOTIREOIDISMO HAS CHAGAS,0.0
877,COMORBIDADES_HIPOTIREOIDISMO/DEMENCIA,0.0
721,COMORBIDADES_HAS/DM/CHAGAS/DLP/ENFISEMA,0.0
884,COMORBIDADES_HPB/TREMOR ESSENCIAL,0.0
900,COMORBIDADES_ICC/HEPATOPATA/ICC/IRC,0.0
715,COMORBIDADES_HAS/DM/AVC/AFASIA,0.0
713,COMORBIDADES_HAS/DM/AVC 03 MESES,0.0
708,COMORBIDADES_HAS/DM/ARRITMIA,0.0
893,COMORBIDADES_ICC/ARRTMIA/HAS,0.0
894,COMORBIDADES_ICC/HAS,0.0
896,COMORBIDADES_ICC/HAS/ARRTMIA/ALZHEIMER,0.0
897,COMORBIDADES_ICC/HAS/DEMENCIA,0.0
1117,prontuario_01 SUSP 23/05 HAS,0.0
403,COMORBIDADES_ALZHEIMER/ARTRITE REUMATÓIDE,0.0
398,COMORBIDADES_ALZHEIMER ,0.0
1284,prontuario_BOA EVOLUÇÃO AMBULATORIAL/ UMA SUSPRNSÃO DEVIDO URGENCIA,0.0
1286,prontuario_BOA EVOLUÇÃO AMBULATRIAL,0.0
288,TEMPO CIRURGIA A ALTA_46-47,0.0
1290,prontuario_BOA EVOLUÇÃO NO PÓS-OPERATÓRIO NO AMBULATÓRIO / EVOLUIU COM DOR QUADRIL DIREITO EM OUTUBRO DE 2021 SOLICITADO ELETRONEUROMIOGRAFIA ,0.0
1292,prontuario_BOA EVOLUÇÃO PÓS-OPERATÓRIA APESAR DE TER LUXADO E TER SIDO REOPRADA NO DIA SEGUINTE ,0.0
1293,"prontuario_BOA EVOLUÇÃO PÓS-OPERATÓRIA, POSTERIORMENTE REINTERNOU COM PÉ DIABÉTICO QUE REQUEREU AMPUTAÇÃO DO MEMBRO BOA EVOLUÇÃO DA PRÓTESE",0.0
1296,prontuario_BOA EVOLUÇÃO RETORNO AMB OK ,0.0
264,TEMPO ATÉ CIRURGIA_34-35,0.0
